Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.77894160358184	67	|You proposed this arrangement , so you must not hold me responsible . '' |	|`` If we do n't get on it will be easy to part company , '' I answered . |	|`` It seems to me , Stamford , '' I added , looking hard at my companion , `` that you have some reason for washing your hands of the matter . |	1	DEFAULT									
0.758654581801258	172	|`` It depends on the player , '' I answered . |	|`` A well-played violin is a treat for the gods -- a badly-played one -- '' `` Oh , that 's all right , '' he cried , with a merry laugh . |	|`` I think we may consider the thing as settled -- that is , if the rooms are agreeable to you . '' |	1	DEFAULT									
0.893053964683612	64	|`` Certainly , '' I answered , and the conversation drifted away into other channels . |	|As we made our way to the hospital after leaving the Holborn , Stamford gave me a few more particulars about the gentleman whom I proposed to take as a fellow-lodger . |	|`` You must n't blame me if you do n't get on with him , '' he said ; `` I know nothing more of him than I have learned from meeting him occasionally in the laboratory . |	2	Stamford	DEFAULT								
0.19797301336152	128	|Now , this appears to act as well whether the blood is old or new . |	|Had this test been invented , there are hundreds of men now walking the earth who would long ago have paid the penalty of their crimes . '' |	|`` Indeed ! '' |	0										
0.744520892108801	120	|he cried , clapping his hands , and looking as delighted as a child with a new toy . |	|`` What do you think of that ? '' |	|`` It seems to be a very delicate test , '' I remarked . |	1	DEFAULT									
0.960317613953507	94	|`` I 've found it ! |	|I 've found it , '' he shouted to my companion , running towards us with a test-tube in his hand . |	|`` I have found a re-agent which is precipitated by hoemoglobin , -LSB- 4 -RSB- and by nothing else . '' |	2	DEFAULT	DEFAULT								
0.010313333432443	62	|`` He either avoids the place for weeks , or else he works there from morning to night . |	|If you like , we shall drive round together after luncheon . '' |	|`` Certainly , '' I answered , and the conversation drifted away into other channels . |	1	DEFAULT									
0.388002989241247	158	|I generally have chemicals about , and occasionally do experiments . |	|Would that annoy you ? '' |	|`` By no means . '' |	1	DEFAULT									
0.826968666441423	48	|As far as I know he is a decent fellow enough . '' |	|`` A medical student , I suppose ? '' |	|said I. `` No -- I have no idea what he intends to go in for . |	1	DEFAULT									
0.686896095624713	22	|The sight of a friendly face in the great wilderness of London is a pleasant thing indeed to a lonely man . |	|In old days Stamford had never been a particular crony of mine , but now I hailed him with enthusiasm , and he , in his turn , appeared to be delighted to see me . |	|In the exuberance of my joy , I asked him to lunch with me at the Holborn , and we started off together in a hansom . |	2	Stamford	DEFAULT								
0.739378239743563	35	|`` That 's a strange thing , '' remarked my companion ; `` you are the second man to-day that has used that expression to me . '' |	|`` And who was the first ? '' |	|I asked . |	0										
0.122266567213118	29	|`` Poor devil ! '' |	|he said , commiseratingly , after he had listened to my misfortunes . |	|`` What are you up to now ? '' |	2	DEFAULT	DEFAULT								
0.404686698526906	119	|ha ! '' |	|he cried , clapping his hands , and looking as delighted as a child with a new toy . |	|`` What do you think of that ? '' |	1	DEFAULT									
0.995754738392979	113	|You perceive that the resulting mixture has the appearance of pure water . |	|The proportion of blood can not be more than one in a million . |	|I have no doubt , however , that we shall be able to obtain the characteristic reaction . '' |	0										
0.471585904347621	61	|`` He is sure to be at the laboratory , '' returned my companion . |	|`` He either avoids the place for weeks , or else he works there from morning to night . |	|If you like , we shall drive round together after luncheon . '' |	1	DEFAULT									
0.820228549336103	156	|`` I always smoke ` ship 's ' myself , '' I answered . |	|`` That 's good enough . |	|I generally have chemicals about , and occasionally do experiments . |	0										
0.701101257848	110	|He seized me by the coat-sleeve in his eagerness , and drew me over to the table at which he had been working . |	|`` Let us have some fresh blood , '' he said , digging a long bodkin into his finger , and drawing off the resulting drop of blood in a chemical pipette . |	|`` Now , I add this small quantity of blood to a litre of water . |	1	DEFAULT									
0.696318160879734	17	|Under such circumstances , I naturally gravitated to London , that great cesspool into which all the loungers and idlers of the Empire are irresistibly drained . |	|There I stayed for some time at a private hotel in the Strand , leading a comfortless , meaningless existence , and spending such money as I had , considerably more freely than I ought . |	|So alarming did the state of my finances become , that I soon realized that I must either leave the metropolis and rusticate somewhere in the country , or that I must make a complete alteration in my style of living . |	1	DEFAULT									
0.860797290554051	179	|`` By the way , '' I asked suddenly , stopping and turning upon Stamford , `` how the deuce did he know that I had come from Afghanistan ? '' |	|My companion smiled an enigmatical smile . |	|`` That 's just his little peculiarity , '' he said . |	1	DEFAULT									
0.756035430478267	59	|I had enough of both in Afghanistan to last me for the remainder of my natural existence . |	|How could I meet this friend of yours ? '' |	|`` He is sure to be at the laboratory , '' returned my companion . |	2	DEFAULT	DEFAULT								
0.729797485021633	132	|`` Criminal cases are continually hinging upon that one point . |	|A man is suspected of a crime months perhaps after it has been committed . |	|His linen or clothes are examined , and brownish stains discovered upon them . |	0										
0.88551060242391	70	|Is this fellow 's temper so formidable , or what is it ? |	|Do n't be mealy-mouthed about it . '' |	|`` It is not easy to express the inexpressible , '' he answered with a laugh . |	0										
0.287371482594079	187	|I am much obliged to you for bringing us together . |	|` The proper study of mankind is man , ' you know . '' |	|`` You must study him , then , '' Stamford said , as he bade me good-bye . |	1	Stamford									
0.50766706493433	72	|`` It is not easy to express the inexpressible , '' he answered with a laugh . |	|`` Holmes is a little too scientific for my tastes -- it approaches to cold-bloodedness . |	|I could imagine his giving a friend a little pinch of the latest vegetable alkaloid , not out of malevolence , you understand , but simply out of a spirit of inquiry in order to have an accurate idea of the effects . |	2	MR. SHERLOCK HOLMES	DEFAULT								
0.499223431608553	4	|Having completed my studies there , I was duly attached to the Fifth Northumberland Fusiliers as Assistant Surgeon . |	|The regiment was stationed in India at the time , and before I could join it , the second Afghan war had broken out . |	|On landing at Bombay , I learned that my corps had advanced through the passes , and was already deep in the enemy 's country . |	1	DEFAULT									
0.478380455850662	65	|As we made our way to the hospital after leaving the Holborn , Stamford gave me a few more particulars about the gentleman whom I proposed to take as a fellow-lodger . |	|`` You must n't blame me if you do n't get on with him , '' he said ; `` I know nothing more of him than I have learned from meeting him occasionally in the laboratory . |	|You proposed this arrangement , so you must not hold me responsible . '' |	3	Stamford	DEFAULT	DEFAULT							
0.909706114971235	52	|His studies are very desultory and eccentric , but he has amassed a lot of out-of-the way knowledge which would astonish his professors . '' |	|`` Did you never ask him what he was going in for ? '' |	|I asked . |	2	DEFAULT	DEFAULT								
0.733406721074043	36	|`` And who was the first ? '' |	|I asked . |	|`` A fellow who is working at the chemical laboratory up at the hospital . |	1	DEFAULT									
0.524478830638533	26	|he asked in undisguised wonder , as we rattled through the crowded London streets . |	|`` You are as thin as a lath and as brown as a nut . '' |	|I gave him a short sketch of my adventures , and had hardly concluded it by the time that we reached our destination . |	1	DEFAULT									
0.58742214427374	2	|MR. SHERLOCK HOLMES . |	|IN the year 1878 I took my degree of Doctor of Medicine of the University of London , and proceeded to Netley to go through the course prescribed for surgeons in the army . |	|Having completed my studies there , I was duly attached to the Fifth Northumberland Fusiliers as Assistant Surgeon . |	1	DEFAULT									
0.959303775697904	5	|The regiment was stationed in India at the time , and before I could join it , the second Afghan war had broken out . |	|On landing at Bombay , I learned that my corps had advanced through the passes , and was already deep in the enemy 's country . |	|I followed , however , with many other officers who were in the same situation as myself , and succeeded in reaching Candahar in safety , where I found my regiment , and at once entered upon my new duties . |	1	DEFAULT									
0.496530381157574	145	|`` You seem to be a walking calendar of crime , '' said Stamford with a laugh . |	|`` You might start a paper on those lines . |	|Call it the ` Police News of the Past . |	1	DEFAULT									
0.474435314302152	86	|But here we are , and you must form your own impressions about him . '' |	|As he spoke , we turned down a narrow lane and passed through a small side-door , which opened into a wing of the great hospital . |	|It was familiar ground to me , and I needed no guiding as we ascended the bleak stone staircase and made our way down the long corridor with its vista of whitewashed wall and dun-coloured doors . |	1	DEFAULT									
0.679403425725341	131	|I murmured . |	|`` Criminal cases are continually hinging upon that one point . |	|A man is suspected of a crime months perhaps after it has been committed . |	0										
0.995063773239285	34	|`` Trying to solve the problem as to whether it is possible to get comfortable rooms at a reasonable price . '' |	|`` That 's a strange thing , '' remarked my companion ; `` you are the second man to-day that has used that expression to me . '' |	|`` And who was the first ? '' |	2	DEFAULT	DEFAULT								
0.569918531645496	8	|The campaign brought honours and promotion to many , but for me it had nothing but misfortune and disaster . |	|I was removed from my brigade and attached to the Berkshires , with whom I served at the fatal battle of Maiwand . |	|There I was struck on the shoulder by a Jezail bullet , which shattered the bone and grazed the subclavian artery . |	1	DEFAULT									
0.482392648966529	75	|To do him justice , I think that he would take it himself with the same readiness . |	|He appears to have a passion for definite and exact knowledge . '' |	|`` Very right too . '' |	1	DEFAULT									
0.755207907792998	170	|`` Do you include violin-playing in your category of rows ? '' |	|he asked , anxiously . |	|`` It depends on the player , '' I answered . |	1	DEFAULT									
0.987814822949619	19	|So alarming did the state of my finances become , that I soon realized that I must either leave the metropolis and rusticate somewhere in the country , or that I must make a complete alteration in my style of living . |	|Choosing the latter alternative , I began by making up my mind to leave the hotel , and to take up my quarters in some less pretentious and less expensive domicile . |	|On the very day that I had come to this conclusion , I was standing at the Criterion Bar , when some one tapped me on the shoulder , and turning round I recognized young Stamford , who had been a dresser under me at Barts . |	1	DEFAULT									
0.877813332799663	42	|I should prefer having a partner to being alone . '' |	|Young Stamford looked rather strangely at me over his wine-glass . |	|`` You do n't know Sherlock Holmes yet , '' he said ; `` perhaps you would not care for him as a constant companion . '' |	2	Stamford	DEFAULT								
0.703536210427942	159	|Would that annoy you ? '' |	|`` By no means . '' |	|`` Let me see -- what are my other shortcomings . |	0										
0.504749956740523	162	|I get in the dumps at times , and do n't open my mouth for days on end . |	|You must not think I am sulky when I do that . |	|Just let me alone , and I 'll soon be right . |	1	DEFAULT									
0.227208624578906	121	|`` What do you think of that ? '' |	|`` It seems to be a very delicate test , '' I remarked . |	|`` Beautiful ! |	1	DEFAULT									
0.215864839260112	129	|Had this test been invented , there are hundreds of men now walking the earth who would long ago have paid the penalty of their crimes . '' |	|`` Indeed ! '' |	|I murmured . |	0										
0.214408406066959	80	|`` Beating the subjects ! '' |	|`` Yes , to verify how far bruises may be produced after death . |	|I saw him at it with my own eyes . '' |	0										
0.485767735554379	108	|Do n't you see that it gives us an infallible test for blood stains . |	|Come over here now ! '' |	|He seized me by the coat-sleeve in his eagerness , and drew me over to the table at which he had been working . |	0										
0.37817770747567	79	|When it comes to beating the subjects in the dissecting-rooms with a stick , it is certainly taking rather a bizarre shape . '' |	|`` Beating the subjects ! '' |	|`` Yes , to verify how far bruises may be produced after death . |	0										
0.930474769638246	81	|`` Yes , to verify how far bruises may be produced after death . |	|I saw him at it with my own eyes . '' |	|`` And yet you say he is not a medical student ? '' |	2	DEFAULT	DEFAULT								
0.906421481031806	103	|I asked in astonishment . |	|`` Never mind , '' said he , chuckling to himself . |	|`` The question now is about hoemoglobin . |	1	DEFAULT									
0.174096854195809	73	|`` Holmes is a little too scientific for my tastes -- it approaches to cold-bloodedness . |	|I could imagine his giving a friend a little pinch of the latest vegetable alkaloid , not out of malevolence , you understand , but simply out of a spirit of inquiry in order to have an accurate idea of the effects . |	|To do him justice , I think that he would take it himself with the same readiness . |	2	DEFAULT	MR. SHERLOCK HOLMES								
0.678218369287685	155	|You do n't mind the smell of strong tobacco , I hope ? '' |	|`` I always smoke ` ship 's ' myself , '' I answered . |	|`` That 's good enough . |	2	DEFAULT	DEFAULT								
0.719953606153971	18	|There I stayed for some time at a private hotel in the Strand , leading a comfortless , meaningless existence , and spending such money as I had , considerably more freely than I ought . |	|So alarming did the state of my finances become , that I soon realized that I must either leave the metropolis and rusticate somewhere in the country , or that I must make a complete alteration in my style of living . |	|Choosing the latter alternative , I began by making up my mind to leave the hotel , and to take up my quarters in some less pretentious and less expensive domicile . |	1	DEFAULT									
0.328854358183067	112	|`` Now , I add this small quantity of blood to a litre of water . |	|You perceive that the resulting mixture has the appearance of pure water . |	|The proportion of blood can not be more than one in a million . |	1	DEFAULT									
0.997048496805156	143	|Then there was Mason of Bradford , and the notorious Muller , and Lefevre of Montpellier , and Samson of New Orleans . |	|I could name a score of cases in which it would have been decisive . '' |	|`` You seem to be a walking calendar of crime , '' said Stamford with a laugh . |	1	DEFAULT									
0.448750520907396	154	|`` I have my eye on a suite in Baker Street , '' he said , `` which would suit us down to the ground . |	|You do n't mind the smell of strong tobacco , I hope ? '' |	|`` I always smoke ` ship 's ' myself , '' I answered . |	2	DEFAULT	DEFAULT								
0.373917149080822	130	|`` Indeed ! '' |	|I murmured . |	|`` Criminal cases are continually hinging upon that one point . |	1	DEFAULT									
0.431382322042994	169	|I have another set of vices when I 'm well , but those are the principal ones at present . '' |	|`` Do you include violin-playing in your category of rows ? '' |	|he asked , anxiously . |	1	DEFAULT									
0.24089297768317	135	|Are they blood stains , or mud stains , or rust stains , or fruit stains , or what are they ? |	|That is a question which has puzzled many an expert , and why ? |	|Because there was no reliable test . |	0										
0.341575607975049	186	|`` This is very piquant . |	|I am much obliged to you for bringing us together . |	|` The proper study of mankind is man , ' you know . '' |	2	DEFAULT	DEFAULT								
0.833881525834092	99	|`` How are you ? '' |	|he said cordially , gripping my hand with a strength for which I should hardly have given him credit . |	|`` You have been in Afghanistan , I perceive . '' |	2	DEFAULT	DEFAULT								
0.529480533078786	104	|`` Never mind , '' said he , chuckling to himself . |	|`` The question now is about hoemoglobin . |	|No doubt you see the significance of this discovery of mine ? '' |	0										
0.66259807386907	97	|Had he discovered a gold mine , greater delight could not have shone upon his features . |	|`` Dr. Watson , Mr. Sherlock Holmes , '' said Stamford , introducing us . |	|`` How are you ? '' |	3	MR. SHERLOCK HOLMES	Dr. Watson	Stamford							
0.485284728153408	40	|`` By Jove ! '' |	|I cried , `` if he really wants someone to share the rooms and the expense , I am the very man for him . |	|I should prefer having a partner to being alone . '' |	2	DEFAULT	DEFAULT								
0.554630726893382	50	|said I. `` No -- I have no idea what he intends to go in for . |	|I believe he is well up in anatomy , and he is a first-class chemist ; but , as far as I know , he has never taken out any systematic medical classes . |	|His studies are very desultory and eccentric , but he has amassed a lot of out-of-the way knowledge which would astonish his professors . '' |	2	DEFAULT	DEFAULT								
0.110215178823314	20	|Choosing the latter alternative , I began by making up my mind to leave the hotel , and to take up my quarters in some less pretentious and less expensive domicile . |	|On the very day that I had come to this conclusion , I was standing at the Criterion Bar , when some one tapped me on the shoulder , and turning round I recognized young Stamford , who had been a dresser under me at Barts . |	|The sight of a friendly face in the great wilderness of London is a pleasant thing indeed to a lonely man . |	2	DEFAULT	Stamford								
0.870105061539783	16	|I had neither kith nor kin in England , and was therefore as free as air -- or as free as an income of eleven shillings and sixpence a day will permit a man to be . |	|Under such circumstances , I naturally gravitated to London , that great cesspool into which all the loungers and idlers of the Empire are irresistibly drained . |	|There I stayed for some time at a private hotel in the Strand , leading a comfortless , meaningless existence , and spending such money as I had , considerably more freely than I ought . |	1	DEFAULT									
0.931004410389556	27	|`` You are as thin as a lath and as brown as a nut . '' |	|I gave him a short sketch of my adventures , and had hardly concluded it by the time that we reached our destination . |	|`` Poor devil ! '' |	2	DEFAULT	DEFAULT								
0.016340994521622	190	|`` You 'll find him a knotty problem , though . |	|I 'll wager he learns more about you than you about him . |	|Good-bye . '' |	3	DEFAULT	DEFAULT	DEFAULT							
0.762609740387291	175	|`` When shall we see them ? '' |	|`` Call for me here at noon to-morrow , and we 'll go together and settle everything , '' he answered . |	|`` All right -- noon exactly , '' said I , shaking his hand . |	1	DEFAULT									
0.851466767578982	185	|I cried , rubbing my hands . |	|`` This is very piquant . |	|I am much obliged to you for bringing us together . |	0										
0.507345326495982	24	|In the exuberance of my joy , I asked him to lunch with me at the Holborn , and we started off together in a hansom . |	|`` Whatever have you been doing with yourself , Watson ? '' |	|he asked in undisguised wonder , as we rattled through the crowded London streets . |	1	Dr. Watson									
0.848199903908068	165	|What have you to confess now ? |	|It 's just as well for two fellows to know the worst of one another before they begin to live together . '' |	|I laughed at this cross-examination . |	0										
0.40499987504552	124	|beautiful ! |	|The old Guiacum test was very clumsy and uncertain . |	|So is the microscopic examination for blood corpuscles . |	0										
