Shuffle	sentenceID	pre-context	sentence to be annotated	post-context	# people sentence	character 1	character 2	character 3	character 4	character 5	character 6	character 7	character 8	character 9	character 10
0.459087907823342	179	|Showed them the jets through which at every twelfth metre from zero to 2040 it was automatically injected . |	|Spoke of those gradually increasing doses of pituitary administered during the final ninety-six metres of their course . |	|Described the artificial maternal cir - culation installed in every bottle at Metre 112 ; showed them the reser - voir of blood-surrogate , the centrifugal pump that kept the liquid mov - ing over the placenta and drove it through the synthetic lung and waste product filter . |	0										
0.564572361976289	96	|` Mr. Foster , ' he called . |	|The ruddy young man approached . |	|` Can you tell us the record for a single ovary , Mr. Foster ? ' |	1	DEFAULT									
0.446328251368482	223	|Whereas -LRB- his voice became confidential and eager -RRB- , if they could dis - cover a technique for shortening the period of maturation what a tri - umph , what a benefaction to Society ! |	|` Consider the horse . ' |	|They considered it . |	0										
0.877906112334934	297	|` Very well then . ' |	|The Director smiled indulgently . |	|` Just one glance . ' |	1	The Director									
0.156137321041473	53	|Machinery faintly purred . |	|It took eight minutes for the tubes to go through , he told them . |	|Eight minutes of hard X-rays being about as much as an egg can stand . |	1	DEFAULT									
0.645283149671376	74	|` You really know where you are . |	|For the first time in history . ' |	|He quoted the planetary motto . |	0										
0.700180154112127	42	|One egg , one embryo , one adult-normality . |	|But a bokanovskified egg will bud , will proliferate , will divide . |	|From eight to ninety-six buds , and every bud will grow into a perfectly formed embryo , and every embryo into a full-sized adult . |	0										
0.565005431213929	246	|And the process was an all-or-nothing one ; ei - ther you failed to modify at all , or else you modified the whole way . |	|They were still trying to find the ideal compromise between adults of twenty and adults of six . |	|So far without success . |	0										
0.78161195029201	130	|` Brought up to date every morning . ' |	|` And co-ordinated every afternoon . ' |	|` On the basis of which they make their calculations . ' |	0										
0.568611106069724	134	|` Distributed in such and such quantities . ' |	|` The optimum Decanting Rate at any given moment . ' |	|` Unforeseen wastages promptly made good . ' |	0										
0.216890208213908	272	|` Oh , the usual typhoid and sleeping sickness . ' |	|` Tropical workers start being inoculated at Metre 150 , ' Mr. Foster ex - plained to the students . |	|` The embryos still have gills . |	1	Mr. Foster									
0.371718060822926	243	|A scientific triumph . |	|But socially useless . |	|Six-year-old men and women were too stupid to do even Epsilon work . |	0										
0.796066785011744	81	|Mil - lions of identical twins . |	|The principle of mass production at last applied to biology . |	|` But , alas , ' the Director shook his head , ` we ca n't bokanovskify indefi - nitely . ' |	0										
0.578260730151895	146	|The temperature was still tropical . |	|They descended into a thickening twilight . |	|Two doors and a passage with a double turn insured the cellar against any possible infiltration of the day . |	0										
0.643265755509503	157	|He pointed upwards . |	|Like chickens drinking , the students lifted their eyes towards the distant ceiling . |	|Three tiers of racks : ground floor level , first gallery , second gallery . |	0										
0.607481489242029	75	|For the first time in history . ' |	|He quoted the planetary motto . |	|` Community , Identity , Stability . ' |	1	DEFAULT									
0.147195830411269	190	|And of course one must always have an enormous margin of safety . |	|So we allow as many as thirty per cent of the female embryos to develop normally . |	|The others get a dose of male sex-hormone every twenty-four metres for the rest of the course . |	0										
0.582001859514118	188	|One fertile ovary in twelve hundred-that would really be quite sufficient for our purposes . |	|But we want to have a good choice . |	|And of course one must always have an enormous margin of safety . |	0										
0.553483093745317	65	|` Ca n't you see ? |	|Ca n't you see ? ' |	|He raised a hand ; his expression was solemn . |	1	DEFAULT									
0.840236518895029	138	|` If you knew the amount of overtime I had to put in after the last Japanese earthquake ! ' |	|He laughed good - humouredly and shook his head . |	|` The Predestinators send in their figures to the Fertilizers . ' |	1	DEFAULT									
0.86074240968281	255	|By the time they were decanted the embryos had a horror of cold . |	|They were predestined to emigrate to the tropics , to be miner and acetate silk spinners and steel workers . |	|Later on their minds would be made to endorse the judgment of their bodies . |	0										
0.820930110160169	284	|They learn to associate topsy-turvydom with well-being ; in fact , they 're only truly happy when they 're standing on their heads . |	|` And now , ' Mr. Foster went on , ` I 'd like to show you some very inter - esting conditioning for Alpha Plus Intellectuals . |	|We have a big batch of them on Rack 5 . |	1	Mr. Foster									
0.87646591445476	269	|` Charming , charming , ' murmured the Director and , giving her two or three little pats , received in exchange a rather deferential smile for himself . |	|` What are you giving them ? ' |	|asked Mr. Foster , making his tone very professional . |	0										
0.437625619794355	58	|By which time the original egg was in a fair way to becoming anything from eight to ninety-six embryos - a prodigious improvement , you will agree , on nature . |	|Identical twins-but not in piddling twos and threes as in the old viviparous days , when an egg would sometimes accidentally divide ; actually by dozens , by scores at a time . |	|` Scores , ' the Director repeated and flung out his arms , as though he were distributing largesse . |	0										
0.542333349982592	46	|Progress . |	|` Essentially , ' the D.H.C. concluded , ` bokanovskification consists of a series of arrests of development . |	|We check the normal growth and , paradoxically enough , the egg responds by budding . ' |	1	D.H.C.									
0.172441428774912	104	|But then they have unfair advantages . |	|You should see the way a negro ovary responds to pituitary ! |	|It 's quite astonishing , when you 're used to working with European material . |	0										
0.718014826713926	132	|` On the basis of which they make their calculations . ' |	|` So many individuals , of such and such quality , ' said Mr. Foster . |	|` Distributed in such and such quantities . ' |	1	Mr. Foster									
0.72390894676102	234	|` Enormous ! ' |	|murmured the students . |	|Mr. Foster 's enthusiasm was in - fectious . |	0										
0.035603509413766	252	|` Heat conditioning , ' said Mr. Foster . |	|Hot tunnels alternated with cool tunnels . |	|Coolness was wedded to dis - comfort in the form of hard X-rays . |	0										
0.138569785374642	162	|The escalator from the Social Predestination Room . |	|Each bottle could be placed on one of fifteen racks , each rack , though you could n't see it , was a conveyor traveling at the rate of thirty-three and a third centimetres an hour . |	|Two hundred and sixty-seven days at eight metres a day . |	1	DEFAULT									
0.543445167221255	271	|asked Mr. Foster , making his tone very professional . |	|` Oh , the usual typhoid and sleeping sickness . ' |	|` Tropical workers start being inoculated at Metre 150 , ' Mr. Foster ex - plained to the students . |	0										
0.406405723486144	35	|And opening an insulated door he showed them racks upon racks of numbered test - tubes . |	|` The week 's supply of ova . |	|Kept , ' he explained , ` at blood heat ; whereas the male gametes , ' and here he opened another door , ` they have to be kept at thirty-five instead of thirty-seven . |	0										
0.122159626911764	216	|He was covered with confusion . |	|` The lower the caste , ' said Mr. Foster , ` the shorter the oxygen . ' |	|The first organ affected was the brain . |	1	Mr. Foster									
0.060304230516115	182	|Referred to the embryo 's troublesome tendency to anaemia , to the massive doses of hog 's stomach extract and foetal foal 's liver with which , in consequence , it had to be supplied . |	|Showed them the simple mechanism by means of which , during the last two metres out of every eight , all the embryos were simultane - ously shaken into familiarity with movement . |	|Hinted at the gravity of the so-called ` trauma of decanting , ' and enumerated the precautions taken to minimize , by a suitable training of the bottled embryo , that dangerous shock . |	0										
0.435508811224926	202	|A young Beta-Minus me - chanic was busy with screw-driver and spanner on the blood-surrogate pump of a passing bottle . |	|The hum of the electric motor deepened by fractions of a tone as he turned the nuts . |	|Down , down ... A final twist , a glance at the revolution counter , and he was done . |	1	DEFAULT									
0.165333457361638	258	|` We condition them to thrive on heat , ' concluded Mr. Foster . |	|` Our colleagues upstairs will teach them to love it . ' |	|` And that , ' put in the Director sententiously , ` that is the secret of hap - piness and virtue-liking what you 've got to do . |	0										
0.772070100516085	118	|They went . |	|In the Bottling Room all was harmonious bustle and ordered activity . |	|Flaps of fresh sow 's peritoneum ready cut to the proper size came shooting up in little lifts from the Organ Store in the sub-basement . |	0										
0.703437864129948	268	|Her smile flashed redly at him-a row of coral teeth . |	|` Charming , charming , ' murmured the Director and , giving her two or three little pats , received in exchange a rather deferential smile for himself . |	|` What are you giving them ? ' |	2	The Director	DEFAULT								
0.832839164775359	2	|Over the main en - trance the words , CENTRAL LONDON HATCHERY AND CONDITIONING CENTRE , and , in a shield , the World State 's motto , COMMUNITY , IDEN - TITY , STABILITY . |	|The enormous room on the ground floor faced towards the north . |	|Cold for all the summer beyond the panes , for all the tropical heat of the room itself , a harsh thin light glared through the windows , hungrily seeking some draped lay figure , some pallid shape of academic goose - flesh , but finding only the glass and nickel and bleakly shining porce - lain of a laboratory . |	0										
0.670506953452511	259	|` Our colleagues upstairs will teach them to love it . ' |	|` And that , ' put in the Director sententiously , ` that is the secret of hap - piness and virtue-liking what you 've got to do . |	|All conditioning aims at that : making people like their unescapable social destiny . ' |	1	The Director									
0.953452506678494	57	|Two , four , eight , the buds in their turn budded ; and having budded were dosed almost to death with alcohol ; consequently burgeoned again and having budded-bud out of bud out of bud-were thereafter-further arrest being generally fatal-left to develop in peace . |	|By which time the original egg was in a fair way to becoming anything from eight to ninety-six embryos - a prodigious improvement , you will agree , on nature . |	|Identical twins-but not in piddling twos and threes as in the old viviparous days , when an egg would sometimes accidentally divide ; actually by dozens , by scores at a time . |	0										
0.225071513487555	126	|Heredity , date of fertilization , membership of Bokanovsky Group-details were trans - ferred from test-tube to bottle . |	|No longer anonymous , but named , identified , the procession marched slowly on ; on through an opening in the wall , slowly on into the Social Predestination Room . |	|` Eighty-eight cubic metres of card-index , ' said Mr. Foster with relish , as they entered . |	0										
0.622487634152961	251	|From this point onwards Rack 9 was enclosed and the bottle performed the remainder of their journey in a kind of tunnel , interrupted here and there by openings two or three metres wide . |	|` Heat conditioning , ' said Mr. Foster . |	|Hot tunnels alternated with cool tunnels . |	1	Mr. Foster									
0.963342009893203	248	|So far without success . |	|Mr. Foster sighed and shook his head . |	|Their wanderings through the crimson twilight had brought them to the neighborhood of Metre 170 on Rack 9 . |	1	Mr. Foster									
0.815433118093842	38	|Full blood heat sterilizes . ' |	|Rams wrapped in theremogene beget no lambs . |	|Still leaning against the incubators he gave them , while the pencils scurried illegibly across the pages , a brief description of the modern fertilizing process ; spoke first , of course , of its surgical introduc - tion - ` the operation undergone voluntarily for the good of Society , not to mention the fact that it carries a bonus amounting to six months ' salary ' ; continued with some account of the technique for preserving the excised ovary alive and actively developing ; passed on to a consid - eration of optimum temperature , salinity , viscosity ; referred to the liq - uor in which the detached and ripened eggs were kept ; and , leading his charges to the work tables , actually showed them how this liquor was drawn off from the test-tubes ; how it was let out drop by drop onto the specially warmed slides of the microscopes ; how the eggs which it contained were inspected for abnormalities , counted and transferred to a porous receptacle ; how -LRB- and he now took them to watch the operation -RRB- this receptacle was immersed in a warm bouillon containing free-swimming spermatozoa-at a minimum concentration of one hundred thousand per cubic centimetre , he insisted ; and how , after ten minutes , the container was lifted out of the liquor and its contents re-examined ; how , if any of the eggs remained unfertilized , it was again immersed , and , if necessary , yet again ; how the fertilized ova went back to the incubators ; where the Alphas and Betas re - mained until definitely bottled ; while the Gammas , Deltas and Epsilons were brought out again , after only thirty-six hours , to undergo Bo - kanovsky 's Process . |	1	DEFAULT									
0.861413274894793	151	|And in effect the sultry darkness into which the students now followed him was visible and crimson , like the darkness of closed eyes on a summer 's afternoon . |	|The bulging flanks of row on receding row and tier above tier of bottles glinted with innumerable rubies , and among the rubies moved the dim red spectres of men and women with purple eyes and all the symptoms of lupus . |	|The hum and rattle of machinery faintly stirred the air . |	0										
0.622613179200846	210	|` But why do you want to keep the embryo below par ? ' |	|asked an in - genuous student . |	|` Ass ! ' |	0										
0.172351001949911	107	|Still , ' he added , with a laugh -LRB- but the light of combat was in his eyes and the lift of his chin was challenging -RRB- , ` still , we mean to beat them if we can . |	|I 'm working on a wonderful Delta-Minus ovary at this moment . |	|Only just eighteen months old . |	1	DEFAULT									
0.382292774451962	111	|And still going strong . |	|We 'll beat them yet . ' |	|` That 's the spirit I like ! ' |	0										
0.352171813195854	21	|You wo n't have time for generalities . |	|Meanwhile ... ' Meanwhile , it was a privilege . |	|Straight from the horse 's mouth into the notebook . |	0										
0.937567430653617	12	|Each of them carried a notebook , in which , whenever the great man spoke , he desperately scribbled . |	|Straight from the horse 's mouth . |	|It was a rare privilege . |	0										
0.850722753046278	51	|He pointed . |	|On a very slowly moving band a rack-full of test-tubes was entering a large metal box , another , rack-full was emerging . |	|Machinery faintly purred . |	0										
0.014951466953606	181	|Described the artificial maternal cir - culation installed in every bottle at Metre 112 ; showed them the reser - voir of blood-surrogate , the centrifugal pump that kept the liquid mov - ing over the placenta and drove it through the synthetic lung and waste product filter . |	|Referred to the embryo 's troublesome tendency to anaemia , to the massive doses of hog 's stomach extract and foetal foal 's liver with which , in consequence , it had to be supplied . |	|Showed them the simple mechanism by means of which , during the last two metres out of every eight , all the embryos were simultane - ously shaken into familiarity with movement . |	0										
0.941017255138299	123	|another flap of peritoneum had shot up from the depths , ready to be slipped into yet another bottle , the next of that slow interminable procession on the band . |	|Next to the Liners stood the Matriculators . |	|The procession advanced ; one by one the eggs were transferred from their test-tubes to the larger containers ; deftly the peritoneal lining was slit , the morula dropped into place , the saline solution poured in ... and already the bottle had passed , and it was the turn of the labellers . |	0										
0.647569103806356	90	|Obviously , no use at all . |	|But Podsnap 's Technique had immensely ac - celerated the process of ripening . |	|They could make sure of at least a hundred and fifty mature eggs within two years . |	0										
0.80842468527149	106	|It 's quite astonishing , when you 're used to working with European material . |	|Still , ' he added , with a laugh -LRB- but the light of combat was in his eyes and the lift of his chin was challenging -RRB- , ` still , we mean to beat them if we can . |	|I 'm working on a wonderful Delta-Minus ovary at this moment . |	1	DEFAULT									
0.385016642847577	49	|Responds by budding . |	|The pencils were busy . |	|He pointed . |	0										
0.04985348166326	211	|asked an in - genuous student . |	|` Ass ! ' |	|said the Director , breaking a long silence . |	0										
0.778188156946043	80	|Solved by standard Gammas , unvarying Deltas , uniform Epsilons . |	|Mil - lions of identical twins . |	|The principle of mass production at last applied to biology . |	0										
0.963678324959384	59	|Identical twins-but not in piddling twos and threes as in the old viviparous days , when an egg would sometimes accidentally divide ; actually by dozens , by scores at a time . |	|` Scores , ' the Director repeated and flung out his arms , as though he were distributing largesse . |	|` Scores . ' |	1	The Director									
0.967335739988823	26	|He had a long chin and big rather prominent teeth , just covered , when he was not talking , by his full , floridly curved lips . |	|Old , young ? |	|Thirty ? |	0										
0.137444162479261	183	|Showed them the simple mechanism by means of which , during the last two metres out of every eight , all the embryos were simultane - ously shaken into familiarity with movement . |	|Hinted at the gravity of the so-called ` trauma of decanting , ' and enumerated the precautions taken to minimize , by a suitable training of the bottled embryo , that dangerous shock . |	|Told them of the test for sex carried out in the neighborhood of Metre 200 . |	0										
0.065311684417864	103	|Singapore has often produced over sixteen thousand five hundred ; and Mombasa has actually touched the seventeen thousand mark . |	|But then they have unfair advantages . |	|You should see the way a negro ovary responds to pituitary ! |	0										
0.692334061053632	77	|` Community , Identity , Stability . ' |	|Grand words . |	|` If we could bo - kanovskify indefinitely the whole problem would be solved . ' |	0										
0.95937453105035	264	|` Well , Lenina , ' said Mr. Foster , when at last she withdrew the syringe and straightened herself up . |	|The girl turned with a start . |	|One could see that , for all the lupus and the purple eyes , she was uncommonly pretty . |	1	Lenina									
0.988699608588133	108	|I 'm working on a wonderful Delta-Minus ovary at this moment . |	|Only just eighteen months old . |	|Over twelve thousand seven hundred children already , ei - ther decanted or in embryo . |	0										
0.496803838862398	290	|Follow me . ' |	|But the Director had looked at his watch . |	|` Ten to three , ' he said . |	1	The Director									
0.906466990390988	277	|` Charming , ' said the Director once more , and , with a final pat , moved away after the others . |	|On Rack 10 rows of next generation 's chemical workers were being trained in the toleration of lead , caustic soda , tar , chlorine . |	|The first of a batch of two hundred and fifty embryonic rocket-plane engineers was just passing the eleven hundred metre mark on Rack 3 . |	0										
0.662931328930537	207	|` The surrogate goes round slower ; therefore passes through the lung at longer intervals ; therefore gives the embryo less oxygen . |	|Nothing like oxygen-shortage for keeping an embryo below par . ' |	|Again he rubbed his hands . |	0										
0.180580498603101	266	|One could see that , for all the lupus and the purple eyes , she was uncommonly pretty . |	|` Henry ! ' |	|Her smile flashed redly at him-a row of coral teeth . |	1	Henry									
0.453099937330049	61	|` Scores . ' |	|But one of the students was fool enough to ask where the advantage lay . |	|` My good boy ! ' |	0										
0.55897273788307	231	|But though the Epsilon mind was mature at ten , the Epsilon body was not fit to work till eighteen . |	|Long years of superfluous and wasted immaturity . |	|If the physical development could be speeded up till it was as quick , say , as a cow 's , what an enormous saving to the Community ! |	0										
0.932790200305194	186	|Explained the system of labelling-a T for the males , a circle for the females and for those who were destined to become freemartins a question mark , black on a white ground . |	|` For of course , ' said Mr. Foster , ` in the vast majority of cases , fertility is merely a nuisance . |	|One fertile ovary in twelve hundred-that would really be quite sufficient for our purposes . |	1	Mr. Foster									
0.676774071632303	293	|` No time for the intellectual embryos , I 'm afraid . |	|We must go up to the Nurseries before the children have finished their afternoon sleep . ' |	|Mr. Foster was disappointed . |	0										
0.088446925156184	219	|After that the skeleton . |	|At seventy per cent of normal oxygen you got dwarfs . |	|At less than seventy eye - less monsters . |	0										
0.087280833864596	226	|Mature at six ; the elephant at ten . |	|While at thirteen a man is not yet sexually mature ; and is only full-grown at twenty . |	|Hence , of course , that fruit of delayed development , the human intelligence . |	0										
0.465562152311288	287	|First Gallery level , ' he called to two boys who had started to go down to the ground floor . |	|` They 're round about Metre 900 , ' he explained . |	|` You ca n't really do any useful intellectual conditioning till the foetuses have lost their tails . |	1	DEFAULT									
0.477335848824619	136	|` Unforeseen wastages promptly made good . ' |	|` Promptly , ' repeated Mr. Foster . |	|` If you knew the amount of overtime I had to put in after the last Japanese earthquake ! ' |	1	Mr. Foster									
0.434918171204724	173	|You tell them everything , Mr. Foster . ' |	|Mr. Foster duly told them . |	|Told them of the growing embryo on its bed of peritoneum . |	1	Mr. Foster									
0.991792072251555	112	|We 'll beat them yet . ' |	|` That 's the spirit I like ! ' |	|cried the Director , and clapped Mr. Foster on the shoulder . |	1	The Director									
0.8431585079571	124	|Next to the Liners stood the Matriculators . |	|The procession advanced ; one by one the eggs were transferred from their test-tubes to the larger containers ; deftly the peritoneal lining was slit , the morula dropped into place , the saline solution poured in ... and already the bottle had passed , and it was the turn of the labellers . |	|Heredity , date of fertilization , membership of Bokanovsky Group-details were trans - ferred from test-tube to bottle . |	0										
0.67864185384539	218	|The first organ affected was the brain . |	|After that the skeleton . |	|At seventy per cent of normal oxygen you got dwarfs . |	0										
0.784752693137903	149	|'Em bryos are like photograph film , ' said Mr. Foster waggishly , as he pushed open the second door . |	|` They can only stand red light . ' |	|And in effect the sultry darkness into which the students now followed him was visible and crimson , like the darkness of closed eyes on a summer 's afternoon . |	0										
0.557162021777694	5	|Wintriness responded to wintriness . |	|The overalls of the workers were white , their hands gloved with a pale corpse - coloured rubber . |	|The light was frozen , dead , a ghost . |	0										
0.49697657733504	161	|Near them three red ghosts were busily unloading demijohns from a moving staircase . |	|The escalator from the Social Predestination Room . |	|Each bottle could be placed on one of fifteen racks , each rack , though you could n't see it , was a conveyor traveling at the rate of thirty-three and a third centimetres an hour . |	0										
0.670352018489794	6	|The overalls of the workers were white , their hands gloved with a pale corpse - coloured rubber . |	|The light was frozen , dead , a ghost . |	|Only from the yellow barrels of the microscopes did it borrow a certain rich and living substance , lying along the polished tubes like butter , streak after luscious streak in long recession down the work tables . |	0										
0.087076472921475	177	|Explained why it had to be stimulated with placentin and thyroxin . |	|Told them of the corpus lu - teum extract . |	|Showed them the jets through which at every twelfth metre from zero to 2040 it was automatically injected . |	0										
0.439496412067764	45	|Making ninety-six human beings grow where only one grew before . |	|Progress . |	|` Essentially , ' the D.H.C. concluded , ` bokanovskification consists of a series of arrests of development . |	0										
0.757494852881927	43	|But a bokanovskified egg will bud , will proliferate , will divide . |	|From eight to ninety-six buds , and every bud will grow into a perfectly formed embryo , and every embryo into a full-sized adult . |	|Making ninety-six human beings grow where only one grew before . |	0										
0.529350881337362	201	|They were passing Metre 320 on Rack 11 . |	|A young Beta-Minus me - chanic was busy with screw-driver and spanner on the blood-surrogate pump of a passing bottle . |	|The hum of the electric motor deepened by fractions of a tone as he turned the nuts . |	0										
0.554813280362904	192	|The others get a dose of male sex-hormone every twenty-four metres for the rest of the course . |	|Result : they 're decanted as freemartins-structurally quite normal -LRB- except , ' he had to admit , ` that they do have the slightest tendency to grow beards -RRB- , but sterile . |	|Guaranteed sterile . |	1	DEFAULT									
0.795030099509224	171	|` That 's the spirit I like , ' said the Director once more . |	|` Let 's walk around . |	|You tell them everything , Mr. Foster . ' |	0										
0.545575691524115	153	|The hum and rattle of machinery faintly stirred the air . |	|` Give them a few figures , Mr. Foster , ' said the Director , who was tired of talking . |	|Mr. Foster was only too happy to give them a few figures . |	2	Mr. Foster	The Director								
0.329531092322347	292	|` Ten to three , ' he said . |	|` No time for the intellectual embryos , I 'm afraid . |	|We must go up to the Nurseries before the children have finished their afternoon sleep . ' |	1	DEFAULT									
0.681415742019229	105	|You should see the way a negro ovary responds to pituitary ! |	|It 's quite astonishing , when you 're used to working with European material . |	|Still , ' he added , with a laugh -LRB- but the light of combat was in his eyes and the lift of his chin was challenging -RRB- , ` still , we mean to beat them if we can . |	0										
0.900814135321004	295	|Mr. Foster was disappointed . |	|` At least one glance at the Decanting Room , ' he pleaded . |	|` Very well then . ' |	1	Mr. Foster									
0.206832915278529	222	|` Who are no use at all , ' concluded Mr. Foster . |	|Whereas -LRB- his voice became confidential and eager -RRB- , if they could dis - cover a technique for shortening the period of maturation what a tri - umph , what a benefaction to Society ! |	|` Consider the horse . ' |	1	Mr. Foster									
0.69970233048996	184	|Hinted at the gravity of the so-called ` trauma of decanting , ' and enumerated the precautions taken to minimize , by a suitable training of the bottled embryo , that dangerous shock . |	|Told them of the test for sex carried out in the neighborhood of Metre 200 . |	|Explained the system of labelling-a T for the males , a circle for the females and for those who were destined to become freemartins a question mark , black on a white ground . |	0										
0.36855490643412	206	|` Reducing the number of revolutions per minute , ' Mr. Foster explained . |	|` The surrogate goes round slower ; therefore passes through the lung at longer intervals ; therefore gives the embryo less oxygen . |	|Nothing like oxygen-shortage for keeping an embryo below par . ' |	0										
0.302773248836462	89	|Dribbling out twins over a quarter of a century-what would be the use of that ? ' |	|Obviously , no use at all . |	|But Podsnap 's Technique had immensely ac - celerated the process of ripening . |	0										
0.851857738472108	148	|Two doors and a passage with a double turn insured the cellar against any possible infiltration of the day . |	|'Em bryos are like photograph film , ' said Mr. Foster waggishly , as he pushed open the second door . |	|` They can only stand red light . ' |	1	Mr. Foster									
0.269787008815475	142	|` And the bottles come in here to be predestined in detail . ' |	|` After which they are sent down to the Embryo Store . ' |	|` Where we now proceed ourselves . ' |	0										
0.983856102742332	296	|` At least one glance at the Decanting Room , ' he pleaded . |	|` Very well then . ' |	|The Director smiled indulgently . |	0										
0.060881753519962	70	|Standard men and women ; in uniform batches . |	|The whole of a small factory staffed with the products of a single bokanovskified egg . |	|` Ninety-six identical twins working ninety-six identical machines ! ' |	0										
0.342256070403977	109	|Only just eighteen months old . |	|Over twelve thousand seven hundred children already , ei - ther decanted or in embryo . |	|And still going strong . |	0										
0.796503130512352	39	|Rams wrapped in theremogene beget no lambs . |	|Still leaning against the incubators he gave them , while the pencils scurried illegibly across the pages , a brief description of the modern fertilizing process ; spoke first , of course , of its surgical introduc - tion - ` the operation undergone voluntarily for the good of Society , not to mention the fact that it carries a bonus amounting to six months ' salary ' ; continued with some account of the technique for preserving the excised ovary alive and actively developing ; passed on to a consid - eration of optimum temperature , salinity , viscosity ; referred to the liq - uor in which the detached and ripened eggs were kept ; and , leading his charges to the work tables , actually showed them how this liquor was drawn off from the test-tubes ; how it was let out drop by drop onto the specially warmed slides of the microscopes ; how the eggs which it contained were inspected for abnormalities , counted and transferred to a porous receptacle ; how -LRB- and he now took them to watch the operation -RRB- this receptacle was immersed in a warm bouillon containing free-swimming spermatozoa-at a minimum concentration of one hundred thousand per cubic centimetre , he insisted ; and how , after ten minutes , the container was lifted out of the liquor and its contents re-examined ; how , if any of the eggs remained unfertilized , it was again immersed , and , if necessary , yet again ; how the fertilized ova went back to the incubators ; where the Alphas and Betas re - mained until definitely bottled ; while the Gammas , Deltas and Epsilons were brought out again , after only thirty-six hours , to undergo Bo - kanovsky 's Process . |	|` Bokanovsky 's Process , ' repeated the Director , and the students un - derlined the words in their little notebooks . |	1	DEFAULT									
0.341190608636474	7	|The light was frozen , dead , a ghost . |	|Only from the yellow barrels of the microscopes did it borrow a certain rich and living substance , lying along the polished tubes like butter , streak after luscious streak in long recession down the work tables . |	|` And this , ' said the Director opening the door , ` is the Fertilizing Room . ' |	0										
0.466408635989992	194	|Guaranteed sterile . |	|Which brings us at last , ' continued Mr. Foster , ` out of the realm of mere slavish imitation of nature into the much more in - teresting world of human invention . ' |	|He rubbed his hands . |	1	Mr. Foster									
0.47697751431499	36	|` The week 's supply of ova . |	|Kept , ' he explained , ` at blood heat ; whereas the male gametes , ' and here he opened another door , ` they have to be kept at thirty-five instead of thirty-seven . |	|Full blood heat sterilizes . ' |	1	DEFAULT									
0.77360954717719	16	|` Just to give you a general idea , ' he would explain to them . |	|For of course some sort of general idea they must have , if they were to do their work intelligently-though as little of one , if they were to be good and happy members of society , as possible . |	|For particulars , as every one knows , make for virtue and happiness ; generalities are intellectu - ally necessary evils . |	0										
0.132126945305903	29	|Fifty ? |	|Fifty-five ? |	|It was hard to say . |	0										
0.178612860058786	195	|Which brings us at last , ' continued Mr. Foster , ` out of the realm of mere slavish imitation of nature into the much more in - teresting world of human invention . ' |	|He rubbed his hands . |	|For of course , they did n't content themselves with merely hatching out embryos : any cow could do that . |	1	Mr. Foster									
0.260685360212163	165	|Two thousand one hundred and thirty-six metres in all . |	|One circuit of the cellar at ground level , one on the first gallery , half on the second , and on the two hundred and sixty-seventh morn - ing , daylight in the Decanting Room . |	|Independent existence-so called . |	0										
0.57112147752338	170	|His laugh was knowing and trium - phant . |	|` That 's the spirit I like , ' said the Director once more . |	|` Let 's walk around . |	1	The Director									
0.181969894509806	175	|Told them of the growing embryo on its bed of peritoneum . |	|Made them taste the rich blood surrogate on which it fed . |	|Explained why it had to be stimulated with placentin and thyroxin . |	0										
0.765774196647205	64	|The Director wheeled sharply round on him . |	|` Ca n't you see ? |	|Ca n't you see ? ' |	1	DEFAULT									
0.710552393051404	86	|And even that was difficult . |	|` For in nature it takes thirty years for two hundred eggs to reach ma - turity . |	|But our business is to stabilize the population at this moment , here and now . |	0										
0.919574177514489	225	|They considered it . |	|Mature at six ; the elephant at ten . |	|While at thirteen a man is not yet sexually mature ; and is only full-grown at twenty . |	0										
0.572354275465124	55	|Eight minutes of hard X-rays being about as much as an egg can stand . |	|A few died ; of the rest , the least susceptible divided into two ; most put out four buds ; some eight ; all were returned to the incubators , where the buds began to develop ; then , after two days , were suddenly chilled , chilled and checked . |	|Two , four , eight , the buds in their turn budded ; and having budded were dosed almost to death with alcohol ; consequently burgeoned again and having budded-bud out of bud out of bud-were thereafter-further arrest being generally fatal-left to develop in peace . |	0										
0.191924752697938	209	|Again he rubbed his hands . |	|` But why do you want to keep the embryo below par ? ' |	|asked an in - genuous student . |	1	DEFAULT									
0.277584263171279	9	|` And this , ' said the Director opening the door , ` is the Fertilizing Room . ' |	|Bent over their instruments , three hundred Fertilizers were plunged , as the Director of Hatcheries and Conditioning entered the room , in the scarcely breathing silence , the absent-minded , soliloquizing hum or whistle , of absorbed concentration . |	|A troop of newly arrived students , very young , pink and callow , followed nervously , rather abjectly , at the Director 's heels . |	1	The Director									
0.502118909811284	150	|` They can only stand red light . ' |	|And in effect the sultry darkness into which the students now followed him was visible and crimson , like the darkness of closed eyes on a summer 's afternoon . |	|The bulging flanks of row on receding row and tier above tier of bottles glinted with innumerable rubies , and among the rubies moved the dim red spectres of men and women with purple eyes and all the symptoms of lupus . |	1	DEFAULT									
0.596144142489113	278	|On Rack 10 rows of next generation 's chemical workers were being trained in the toleration of lead , caustic soda , tar , chlorine . |	|The first of a batch of two hundred and fifty embryonic rocket-plane engineers was just passing the eleven hundred metre mark on Rack 3 . |	|A special mechanism kept their containers in constant rotation . |	0										
0.490084194859625	247	|They were still trying to find the ideal compromise between adults of twenty and adults of six . |	|So far without success . |	|Mr. Foster sighed and shook his head . |	0										
